periodID,costInput,costDriverInput,costActivity,DataGranularityL1,DataGranularityL2,DataGranularityL3,DataGranularityL4
202301,1825996.954,1625838.098,Route 045,Belgium,Brussels,0% - 050%,0% - 100%
202302,2203921.761,1618385.147,Route 045,Belgium,Brussels,0% - 050%,0% - 100%
202303,2417434.265,1962997.305,Route 045,Belgium,Brussels,0% - 050%,0% - 100%
202304,2000398.926,1445191.552,Route 045,Belgium,Brussels,0% - 050%,0% - 100%
202305,1973863.437,1744526.126,Route 045,Belgium,Brussels,0% - 050%,0% - 100%
202306,1874984.203,1717174.267,Route 045,Belgium,Brussels,0% - 050%,0% - 100%
202307,1831592.734,1636271.365,Route 045,Belgium,Brussels,0% - 050%,0% - 100%
202308,2004319.852,1419071.824,Route 045,Belgium,Brussels,0% - 050%,0% - 100%
202309,1897235.145,1674915.14,Route 045,Belgium,Brussels,0% - 050%,0% - 100%
202310,2017291.203,1680088.181,Route 045,Belgium,Brussels,0% - 050%,0% - 100%
202311,1986081.194,1832679.378,Route 045,Belgium,Brussels,0% - 050%,0% - 100%
202312,1788221.986,1555407.098,Route 045,Belgium,Brussels,0% - 050%,0% - 100%
202401,1837903.64,1648037.979,Route 045,Belgium,Brussels,0% - 050%,0% - 100%
202402,1894565.256,1753682.919,Route 045,Belgium,Brussels,0% - 050%,0% - 100%
202403,2014795.641,1734957.112,Route 045,Belgium,Brussels,0% - 050%,0% - 100%
202404,1972617.862,1826164.535,Route 045,Belgium,Brussels,0% - 050%,0% - 100%
202405,2302905.049,1876886.44,Route 045,Belgium,Brussels,0% - 050%,0% - 100%
202206,1869430.584,1706819.607,Route 046,Belgium,Brussels,0% - 050%,0% - 100%
202207,1844246.334,1659863.859,Route 046,Belgium,Brussels,0% - 050%,0% - 100%
202208,1813080.374,1483106.741,Route 046,Belgium,Brussels,0% - 050%,0% - 100%
202209,1959151.57,1855547.889,Route 046,Belgium,Brussels,0% - 050%,0% - 100%
202210,2018219.578,1740557.016,Route 046,Belgium,Brussels,0% - 050%,0% - 100%
202211,1967246.43,1834171.013,Route 046,Belgium,Brussels,0% - 050%,0% - 100%
202212,1827475.751,1628595.298,Route 046,Belgium,Brussels,0% - 050%,0% - 100%
202301,1825996.954,1625838.098,Route 046,Belgium,Brussels,0% - 050%,0% - 100%
202302,1856719.831,1618385.147,Route 046,Belgium,Brussels,0% - 050%,0% - 100%
202303,2164754.072,1962997.305,Route 046,Belgium,Brussels,0% - 050%,0% - 100%
202304,2046905.775,1445191.552,Route 046,Belgium,Brussels,0% - 050%,0% - 100%
202305,2095499.144,1744526.126,Route 046,Belgium,Brussels,0% - 050%,0% - 100%
202306,1874984.203,1717174.267,Route 046,Belgium,Brussels,0% - 050%,0% - 100%
202307,1831592.734,1636271.365,Route 046,Belgium,Brussels,0% - 050%,0% - 100%
202308,2027153.005,1419071.824,Route 046,Belgium,Brussels,0% - 050%,0% - 100%
202309,2040967.006,1674915.14,Route 046,Belgium,Brussels,0% - 050%,0% - 100%
202310,1882126.407,1680088.181,Route 046,Belgium,Brussels,0% - 050%,0% - 100%
202311,2054886.953,1832679.378,Route 046,Belgium,Brussels,0% - 050%,0% - 100%
202312,1788221.986,1555407.098,Route 046,Belgium,Brussels,0% - 050%,0% - 100%
202401,1837903.64,1648037.979,Route 046,Belgium,Brussels,0% - 050%,0% - 100%
202402,2308416.251,1753682.919,Route 046,Belgium,Brussels,0% - 050%,0% - 100%
202403,1921742.937,1734957.112,Route 046,Belgium,Brussels,0% - 050%,0% - 100%
202404,2099945.743,1826164.535,Route 046,Belgium,Brussels,0% - 050%,0% - 100%
202405,2212306.6,1876886.44,Route 046,Belgium,Brussels,0% - 050%,0% - 100%
202206,1869430.584,1706819.607,Route 047,Belgium,Brussels,0% - 050%,0% - 100%
202207,1844246.334,1659863.859,Route 047,Belgium,Brussels,0% - 050%,0% - 100%
202208,1940352.309,1483106.741,Route 047,Belgium,Brussels,0% - 050%,0% - 100%
202209,1989007.711,1855547.889,Route 047,Belgium,Brussels,0% - 050%,0% - 100%
202210,1990213.663,1740557.016,Route 047,Belgium,Brussels,0% - 050%,0% - 100%
202211,2036108.191,1834171.013,Route 047,Belgium,Brussels,0% - 050%,0% - 100%
202212,1827475.751,1628595.298,Route 047,Belgium,Brussels,0% - 050%,0% - 100%
202301,1825996.954,1625838.098,Route 047,Belgium,Brussels,0% - 050%,0% - 100%
202302,2004280.651,1618385.147,Route 047,Belgium,Brussels,0% - 050%,0% - 100%
202303,2375320.9,1962997.305,Route 047,Belgium,Brussels,0% - 050%,0% - 100%
202304,1969394.36,1445191.552,Route 047,Belgium,Brussels,0% - 050%,0% - 100%
202305,2058072.773,1744526.126,Route 047,Belgium,Brussels,0% - 050%,0% - 100%
202306,1874984.203,1717174.267,Route 047,Belgium,Brussels,0% - 050%,0% - 100%
202307,1831592.734,1636271.365,Route 047,Belgium,Brussels,0% - 050%,0% - 100%
202308,1821654.628,1419071.824,Route 047,Belgium,Brussels,0% - 050%,0% - 100%
202309,2121816.177,1674915.14,Route 047,Belgium,Brussels,0% - 050%,0% - 100%
202310,1963225.285,1680088.181,Route 047,Belgium,Brussels,0% - 050%,0% - 100%
202311,2280963.017,1832679.378,Route 047,Belgium,Brussels,0% - 050%,0% - 100%
202312,1788221.986,1555407.098,Route 047,Belgium,Brussels,0% - 050%,0% - 100%
202401,1837903.64,1648037.979,Route 047,Belgium,Brussels,0% - 050%,0% - 100%
202402,2129707.867,1753682.919,Route 047,Belgium,Brussels,0% - 050%,0% - 100%
202403,2135764.157,1734957.112,Route 047,Belgium,Brussels,0% - 050%,0% - 100%
202404,2354601.505,1826164.535,Route 047,Belgium,Brussels,0% - 050%,0% - 100%
202405,2021043.209,1876886.44,Route 047,Belgium,Brussels,0% - 050%,0% - 100%
202206,1869430.584,1706819.607,Route 048,Belgium,Brussels,0% - 050%,0% - 100%
202207,1844246.334,1659863.859,Route 048,Belgium,Brussels,0% - 050%,0% - 100%
202208,1765353.398,1483106.741,Route 048,Belgium,Brussels,0% - 050%,0% - 100%
202209,2128336.37,1855547.889,Route 048,Belgium,Brussels,0% - 050%,0% - 100%
202210,2008884.273,1740557.016,Route 048,Belgium,Brussels,0% - 050%,0% - 100%
202211,2134482.134,1834171.013,Route 048,Belgium,Brussels,0% - 050%,0% - 100%
202212,1827475.751,1628595.298,Route 048,Belgium,Brussels,0% - 050%,0% - 100%
202301,1825996.954,1625838.098,Route 048,Belgium,Brussels,0% - 050%,0% - 100%
202302,2143161.423,1618385.147,Route 048,Belgium,Brussels,0% - 050%,0% - 100%
202303,2343735.876,1962997.305,Route 048,Belgium,Brussels,0% - 050%,0% - 100%
202304,1806620.387,1445191.552,Route 048,Belgium,Brussels,0% - 050%,0% - 100%
202305,1917723.88,1744526.126,Route 048,Belgium,Brussels,0% - 050%,0% - 100%
202306,1874984.203,1717174.267,Route 048,Belgium,Brussels,0% - 050%,0% - 100%
202307,1831592.734,1636271.365,Route 048,Belgium,Brussels,0% - 050%,0% - 100%
202308,1981486.699,1419071.824,Route 048,Belgium,Brussels,0% - 050%,0% - 100%
202309,2023000.523,1674915.14,Route 048,Belgium,Brussels,0% - 050%,0% - 100%
202310,1864104.435,1680088.181,Route 048,Belgium,Brussels,0% - 050%,0% - 100%
202311,2035228.165,1832679.378,Route 048,Belgium,Brussels,0% - 050%,0% - 100%
202312,1788221.986,1555407.098,Route 048,Belgium,Brussels,0% - 050%,0% - 100%
202401,1837903.64,1648037.979,Route 048,Belgium,Brussels,0% - 050%,0% - 100%
202402,2035650.823,1753682.919,Route 048,Belgium,Brussels,0% - 050%,0% - 100%
202403,2126458.886,1734957.112,Route 048,Belgium,Brussels,0% - 050%,0% - 100%
202404,1962823.409,1826164.535,Route 048,Belgium,Brussels,0% - 050%,0% - 100%
202405,1970710.737,1876886.44,Route 048,Belgium,Brussels,0% - 050%,0% - 100%
202206,1869430.584,1706819.607,Route 049,Belgium,Brussels,0% - 050%,0% - 100%
202207,1844246.334,1659863.859,Route 049,Belgium,Brussels,0% - 050%,0% - 100%
202208,2083533.236,1483106.741,Route 049,Belgium,Brussels,0% - 050%,0% - 100%
202209,1969103.617,1855547.889,Route 049,Belgium,Brussels,0% - 050%,0% - 100%
202210,2083566.712,1740557.016,Route 049,Belgium,Brussels,0% - 050%,0% - 100%
202211,2134482.134,1834171.013,Route 049,Belgium,Brussels,0% - 050%,0% - 100%
202212,1827475.751,1628595.298,Route 049,Belgium,Brussels,0% - 050%,0% - 100%
202301,1825996.954,1625838.098,Route 049,Belgium,Brussels,0% - 050%,0% - 100%
202302,1960880.41,1618385.147,Route 049,Belgium,Brussels,0% - 050%,0% - 100%
202303,2185810.755,1962997.305,Route 049,Belgium,Brussels,0% - 050%,0% - 100%
202304,2101163.766,1445191.552,Route 049,Belgium,Brussels,0% - 050%,0% - 100%
202305,1917723.88,1744526.126,Route 049,Belgium,Brussels,0% - 050%,0% - 100%
202306,1874984.203,1717174.267,Route 049,Belgium,Brussels,0% - 050%,0% - 100%
202307,1831592.734,1636271.365,Route 049,Belgium,Brussels,0% - 050%,0% - 100%
202308,1715099.914,1419071.824,Route 049,Belgium,Brussels,0% - 050%,0% - 100%
202309,2211648.589,1674915.14,Route 049,Belgium,Brussels,0% - 050%,0% - 100%
202310,2152455.998,1680088.181,Route 049,Belgium,Brussels,0% - 050%,0% - 100%
202311,2192498.47,1832679.378,Route 049,Belgium,Brussels,0% - 050%,0% - 100%
202312,1788221.986,1555407.098,Route 049,Belgium,Brussels,0% - 050%,0% - 100%
202401,1837903.64,1648037.979,Route 049,Belgium,Brussels,0% - 050%,0% - 100%
202402,2007433.709,1753682.919,Route 049,Belgium,Brussels,0% - 050%,0% - 100%
202403,2275343.213,1734957.112,Route 049,Belgium,Brussels,0% - 050%,0% - 100%
202404,2295834.791,1826164.535,Route 049,Belgium,Brussels,0% - 050%,0% - 100%
202405,2292838.555,1876886.44,Route 049,Belgium,Brussels,0% - 050%,0% - 100%
202206,1869430.584,1706819.607,Route 050,Belgium,Brussels,0% - 060%,0% - 100%
202207,1844246.334,1659863.859,Route 050,Belgium,Brussels,0% - 060%,0% - 100%
202208,2011942.772,1483106.741,Route 050,Belgium,Brussels,0% - 060%,0% - 100%
202209,2028815.9,1855547.889,Route 050,Belgium,Brussels,0% - 060%,0% - 100%
202210,2158249.152,1740557.016,Route 050,Belgium,Brussels,0% - 060%,0% - 100%
202211,2380416.993,1834171.013,Route 050,Belgium,Brussels,0% - 060%,0% - 100%
202212,1827475.751,1628595.298,Route 050,Belgium,Brussels,0% - 060%,0% - 100%
202301,1825996.954,1625838.098,Route 050,Belgium,Brussels,0% - 060%,0% - 100%
202302,2212601.809,1618385.147,Route 050,Belgium,Brussels,0% - 060%,0% - 100%
202303,2438490.948,1962997.305,Route 050,Belgium,Brussels,0% - 060%,0% - 100%
202304,1884131.802,1445191.552,Route 050,Belgium,Brussels,0% - 060%,0% - 100%
202305,1927080.473,1744526.126,Route 050,Belgium,Brussels,0% - 060%,0% - 100%
202306,1874984.203,1717174.267,Route 050,Belgium,Brussels,0% - 060%,0% - 100%
202307,1831592.734,1636271.365,Route 050,Belgium,Brussels,0% - 060%,0% - 100%
202308,1806432.526,1419071.824,Route 050,Belgium,Brussels,0% - 060%,0% - 100%
202309,2175715.624,1674915.14,Route 050,Belgium,Brussels,0% - 060%,0% - 100%
202310,2134434.025,1680088.181,Route 050,Belgium,Brussels,0% - 060%,0% - 100%
202311,2153180.894,1832679.378,Route 050,Belgium,Brussels,0% - 060%,0% - 100%
202312,1788221.986,1555407.098,Route 050,Belgium,Brussels,0% - 060%,0% - 100%
202401,1837903.64,1648037.979,Route 050,Belgium,Brussels,0% - 060%,0% - 100%
202402,2016839.414,1753682.919,Route 050,Belgium,Brussels,0% - 060%,0% - 100%
202403,2228816.861,1734957.112,Route 050,Belgium,Brussels,0% - 060%,0% - 100%
202404,2021590.124,1826164.535,Route 050,Belgium,Brussels,0% - 060%,0% - 100%
202405,2453902.463,1876886.44,Route 050,Belgium,Brussels,0% - 060%,0% - 100%
202206,1869430.584,1706819.607,Route 051,Belgium,Brussels,0% - 060%,0% - 100%
202207,1844246.334,1659863.859,Route 051,Belgium,Brussels,0% - 060%,0% - 100%
202208,1964215.797,1483106.741,Route 051,Belgium,Brussels,0% - 060%,0% - 100%
202209,2287569.124,1855547.889,Route 051,Belgium,Brussels,0% - 060%,0% - 100%
202210,2335619.946,1740557.016,Route 051,Belgium,Brussels,0% - 060%,0% - 100%
202211,2409929.176,1834171.013,Route 051,Belgium,Brussels,0% - 060%,0% - 100%
202212,1827475.751,1628595.298,Route 051,Belgium,Brussels,0% - 060%,0% - 100%
202301,1825996.954,1625838.098,Route 051,Belgium,Brussels,0% - 060%,0% - 100%
202302,2212601.809,1618385.147,Route 051,Belgium,Brussels,0% - 060%,0% - 100%
202303,2291094.169,1962997.305,Route 051,Belgium,Brussels,0% - 060%,0% - 100%
202304,2023652.351,1445191.552,Route 051,Belgium,Brussels,0% - 060%,0% - 100%
202305,2011289.809,1744526.126,Route 051,Belgium,Brussels,0% - 060%,0% - 100%
202306,1874984.203,1717174.267,Route 051,Belgium,Brussels,0% - 060%,0% - 100%
202307,1831592.734,1636271.365,Route 051,Belgium,Brussels,0% - 060%,0% - 100%
202308,1989097.75,1419071.824,Route 051,Belgium,Brussels,0% - 060%,0% - 100%
202309,2211648.589,1674915.14,Route 051,Belgium,Brussels,0% - 060%,0% - 100%
202310,2026302.189,1680088.181,Route 051,Belgium,Brussels,0% - 060%,0% - 100%
202311,1946763.618,1832679.378,Route 051,Belgium,Brussels,0% - 060%,0% - 100%
202312,1788221.986,1555407.098,Route 051,Belgium,Brussels,0% - 060%,0% - 100%
202401,1837903.64,1648037.979,Route 051,Belgium,Brussels,0% - 060%,0% - 100%
202402,2317821.956,1753682.919,Route 051,Belgium,Brussels,0% - 060%,0% - 100%
202403,2312564.295,1734957.112,Route 051,Belgium,Brussels,0% - 060%,0% - 100%
202404,2041179.029,1826164.535,Route 051,Belgium,Brussels,0% - 060%,0% - 100%
202405,2111641.657,1876886.44,Route 051,Belgium,Brussels,0% - 060%,0% - 100%
202206,1869430.584,1706819.607,Route 052,Belgium,Brussels,0% - 060%,0% - 100%
202207,1844246.334,1659863.859,Route 052,Belgium,Brussels,0% - 060%,0% - 100%
202208,2019897.268,1483106.741,Route 052,Belgium,Brussels,0% - 060%,0% - 100%
202209,2148240.465,1855547.889,Route 052,Belgium,Brussels,0% - 060%,0% - 100%
202210,2354290.556,1740557.016,Route 052,Belgium,Brussels,0% - 060%,0% - 100%
202211,2341067.415,1834171.013,Route 052,Belgium,Brussels,0% - 060%,0% - 100%
202212,1827475.751,1628595.298,Route 052,Belgium,Brussels,0% - 060%,0% - 100%
202301,1825996.954,1625838.098,Route 052,Belgium,Brussels,0% - 060%,0% - 100%
202302,2073721.037,1618385.147,Route 052,Belgium,Brussels,0% - 060%,0% - 100%
202303,2059470.658,1962997.305,Route 052,Belgium,Brussels,0% - 060%,0% - 100%
202304,2124417.191,1445191.552,Route 052,Belgium,Brussels,0% - 060%,0% - 100%
202305,2357483.745,1744526.126,Route 052,Belgium,Brussels,0% - 060%,0% - 100%
202306,1874984.203,1717174.267,Route 052,Belgium,Brussels,0% - 060%,0% - 100%
202307,1831592.734,1636271.365,Route 052,Belgium,Brussels,0% - 060%,0% - 100%
202308,2019541.954,1419071.824,Route 052,Belgium,Brussels,0% - 060%,0% - 100%
202309,2094866.453,1674915.14,Route 052,Belgium,Brussels,0% - 060%,0% - 100%
202310,2269598.82,1680088.181,Route 052,Belgium,Brussels,0% - 060%,0% - 100%
202311,2074545.741,1832679.378,Route 052,Belgium,Brussels,0% - 060%,0% - 100%
202312,1788221.986,1555407.098,Route 052,Belgium,Brussels,0% - 060%,0% - 100%
202401,1837903.64,1648037.979,Route 052,Belgium,Brussels,0% - 060%,0% - 100%
202402,2054462.232,1753682.919,Route 052,Belgium,Brussels,0% - 060%,0% - 100%
202403,2340480.106,1734957.112,Route 052,Belgium,Brussels,0% - 060%,0% - 100%
202404,2383984.862,1826164.535,Route 052,Belgium,Brussels,0% - 060%,0% - 100%
202405,2343171.026,1876886.44,Route 052,Belgium,Brussels,0% - 060%,0% - 100%
202206,1869430.584,1706819.607,Route 053,Belgium,Brussels,0% - 060%,0% - 100%
202207,1844246.334,1659863.859,Route 053,Belgium,Brussels,0% - 060%,0% - 100%
202208,2043760.756,1483106.741,Route 053,Belgium,Brussels,0% - 060%,0% - 100%
202209,2416945.736,1855547.889,Route 053,Belgium,Brussels,0% - 060%,0% - 100%
202210,2223596.287,1740557.016,Route 053,Belgium,Brussels,0% - 060%,0% - 100%
202211,2449278.753,1834171.013,Route 053,Belgium,Brussels,0% - 060%,0% - 100%
202212,1827475.751,1628595.298,Route 053,Belgium,Brussels,0% - 060%,0% - 100%
202301,1825996.954,1625838.098,Route 053,Belgium,Brussels,0% - 060%,0% - 100%
202302,2012960.699,1618385.147,Route 053,Belgium,Brussels,0% - 060%,0% - 100%
202303,2385849.241,1962997.305,Route 053,Belgium,Brussels,0% - 060%,0% - 100%
202304,1752362.396,1445191.552,Route 053,Belgium,Brussels,0% - 060%,0% - 100%
202305,2207778.259,1744526.126,Route 053,Belgium,Brussels,0% - 060%,0% - 100%
202306,1874984.203,1717174.267,Route 053,Belgium,Brussels,0% - 060%,0% - 100%
202307,1831592.734,1636271.365,Route 053,Belgium,Brussels,0% - 060%,0% - 100%
202308,1722710.965,1419071.824,Route 053,Belgium,Brussels,0% - 060%,0% - 100%
202309,1915201.628,1674915.14,Route 053,Belgium,Brussels,0% - 060%,0% - 100%
202310,2170477.971,1680088.181,Route 053,Belgium,Brussels,0% - 060%,0% - 100%
202311,2428403.929,1832679.378,Route 053,Belgium,Brussels,0% - 060%,0% - 100%
202312,1788221.986,1555407.098,Route 053,Belgium,Brussels,0% - 060%,0% - 100%
202401,1837903.64,1648037.979,Route 053,Belgium,Brussels,0% - 060%,0% - 100%
202402,1998028.005,1753682.919,Route 053,Belgium,Brussels,0% - 060%,0% - 100%
202403,2033406.182,1734957.112,Route 053,Belgium,Brussels,0% - 060%,0% - 100%
202404,2207684.719,1826164.535,Route 053,Belgium,Brussels,0% - 060%,0% - 100%
202405,2373370.509,1876886.44,Route 053,Belgium,Brussels,0% - 060%,0% - 100%
202206,1869430.584,1706819.607,Route 054,Belgium,Brussels,0% - 060%,0% - 100%
202207,1844246.334,1659863.859,Route 054,Belgium,Brussels,0% - 060%,0% - 100%
202208,2139214.707,1483106.741,Route 054,Belgium,Brussels,0% - 060%,0% - 100%
202209,2397041.642,1855547.889,Route 054,Belgium,Brussels,0% - 060%,0% - 100%
202210,2214260.982,1740557.016,Route 054,Belgium,Brussels,0% - 060%,0% - 100%
202211,2341067.415,1834171.013,Route 054,Belgium,Brussels,0% - 060%,0% - 100%
202212,1827475.751,1628595.298,Route 054,Belgium,Brussels,0% - 060%,0% - 100%
202301,1825996.954,1625838.098,Route 054,Belgium,Brussels,0% - 060%,0% - 100%
202302,1934840.265,1618385.147,Route 054,Belgium,Brussels,0% - 060%,0% - 100%
202303,2491132.655,1962997.305,Route 054,Belgium,Brussels,0% - 060%,0% - 100%
202304,1860878.378,1445191.552,Route 054,Belgium,Brussels,0% - 060%,0% - 100%
202305,2114212.33,1744526.126,Route 054,Belgium,Brussels,0% - 060%,0% - 100%
202306,1874984.203,1717174.267,Route 054,Belgium,Brussels,0% - 060%,0% - 100%
202307,1831592.734,1636271.365,Route 054,Belgium,Brussels,0% - 060%,0% - 100%
202308,2027153.005,1419071.824,Route 054,Belgium,Brussels,0% - 060%,0% - 100%
202309,2094866.453,1674915.14,Route 054,Belgium,Brussels,0% - 060%,0% - 100%
202310,1936192.326,1680088.181,Route 054,Belgium,Brussels,0% - 060%,0% - 100%
202311,1976251.8,1832679.378,Route 054,Belgium,Brussels,0% - 060%,0% - 100%
202312,1788221.986,1555407.098,Route 054,Belgium,Brussels,0% - 060%,0% - 100%
202401,1837903.64,1648037.979,Route 054,Belgium,Brussels,0% - 060%,0% - 100%
202402,2336633.364,1753682.919,Route 054,Belgium,Brussels,0% - 060%,0% - 100%
202403,2089237.805,1734957.112,Route 054,Belgium,Brussels,0% - 060%,0% - 100%
202404,2158712.457,1826164.535,Route 054,Belgium,Brussels,0% - 060%,0% - 100%
202405,2081442.175,1876886.44,Route 054,Belgium,Brussels,0% - 060%,0% - 100%
202206,1869430.584,1706819.607,Route 055,Belgium,Brussels,0% - 060%,0% - 100%
202207,1844246.334,1659863.859,Route 055,Belgium,Brussels,0% - 060%,0% - 100%
202208,1980124.788,1483106.741,Route 055,Belgium,Brussels,0% - 060%,0% - 100%
202209,2088528.182,1855547.889,Route 055,Belgium,Brussels,0% - 060%,0% - 100%
202210,2074231.407,1740557.016,Route 055,Belgium,Brussels,0% - 060%,0% - 100%
202211,2183669.106,1834171.013,Route 055,Belgium,Brussels,0% - 060%,0% - 100%
202212,1827475.751,1628595.298,Route 055,Belgium,Brussels,0% - 060%,0% - 100%
202301,1825996.954,1625838.098,Route 055,Belgium,Brussels,0% - 060%,0% - 100%
202302,2065040.989,1618385.147,Route 055,Belgium,Brussels,0% - 060%,0% - 100%
202303,2017357.293,1962997.305,Route 055,Belgium,Brussels,0% - 060%,0% - 100%
202304,1829873.811,1445191.552,Route 055,Belgium,Brussels,0% - 060%,0% - 100%
202305,2030002.994,1744526.126,Route 055,Belgium,Brussels,0% - 060%,0% - 100%
202306,1874984.203,1717174.267,Route 055,Belgium,Brussels,0% - 060%,0% - 100%
202307,1831592.734,1636271.365,Route 055,Belgium,Brussels,0% - 060%,0% - 100%
202308,1791210.424,1419071.824,Route 055,Belgium,Brussels,0% - 060%,0% - 100%
202309,1888251.904,1674915.14,Route 055,Belgium,Brussels,0% - 060%,0% - 100%
202310,2161466.984,1680088.181,Route 055,Belgium,Brussels,0% - 060%,0% - 100%
202311,2212157.259,1832679.378,Route 055,Belgium,Brussels,0% - 060%,0% - 100%
202312,1788221.986,1555407.098,Route 055,Belgium,Brussels,0% - 060%,0% - 100%
202401,1837903.64,1648037.979,Route 055,Belgium,Brussels,0% - 060%,0% - 100%
202402,1998028.005,1753682.919,Route 055,Belgium,Brussels,0% - 060%,0% - 100%
202403,2200901.05,1734957.112,Route 055,Belgium,Brussels,0% - 060%,0% - 100%
202404,2011795.671,1826164.535,Route 055,Belgium,Brussels,0% - 060%,0% - 100%
202405,2363304.015,1876886.44,Route 055,Belgium,Brussels,0% - 060%,0% - 100%
202206,1869430.584,1706819.607,Route 056,Belgium,Brussels,0% - 060%,0% - 100%
202207,1844246.334,1659863.859,Route 056,Belgium,Brussels,0% - 060%,0% - 100%
202208,2171032.691,1483106.741,Route 056,Belgium,Brussels,0% - 060%,0% - 100%
202209,2426897.783,1855547.889,Route 056,Belgium,Brussels,0% - 060%,0% - 100%
202210,2008884.273,1740557.016,Route 056,Belgium,Brussels,0% - 060%,0% - 100%
202211,2203343.894,1834171.013,Route 056,Belgium,Brussels,0% - 060%,0% - 100%
