observationID,obsGroupID,periodID,costInput,costDriverInput,costActivity,dataGranularityL1,dataGranularityL2,dataGranularityL3,dataGranularityL4,isGranular,runtTimeVersion,PK_ID,Source
2,4,202308,1844246.334,1659863.859,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,2_4_3,Business Input
3,4,202309,1749444.407,1483106.741,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,3_4_3,Business Input
4,4,202310,1949199.523,1855547.889,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,4_4_3,Business Input
5,4,202311,1887525.308,1740557.016,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,5_4_3,Business Input
6,4,202312,1937734.247,1834171.013,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,6_4_3,Business Input
7,4,202401,1827475.751,1628595.298,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,7_4_3,Business Input
8,4,202402,1825996.954,1625838.098,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,8_4_3,Business Input
9,4,202403,1821999.638,1618385.147,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,9_4_3,Business Input
10,4,202404,2006828.952,1962997.305,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,10_4_3,Business Input
11,4,202405,1729108.971,1445191.552,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,11_4_3,Business Input
12,4,202406,1889654.101,1744526.126,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,12_4_3,Business Input
13,4,202407,1874984.203,1717174.267,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,13_4_3,Business Input
14,4,202408,1831592.734,1636271.365,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,14_4_3,Business Input
15,4,202409,1715099.914,1419071.824,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,15_4_3,Business Input
16,4,202410,1852318.939,1674915.14,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,16_4_3,Business Input
17,4,202411,1855093.448,1680088.181,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,17_4_3,Business Input
18,4,202412,1936934.224,1832679.378,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,18_4_3,Business Input
19,4,202501,1788221.986,1555407.098,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,19_4_3,Business Input
20,4,202502,1837903.64,1648037.979,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,20_4_3,Business Input
21,4,202503,1894565.256,1753682.919,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,21_4_3,Business Input
22,4,202504,1884521.855,1734957.112,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,22_4_3,Business Input
23,4,202505,1933440.052,1826164.535,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,23_4_3,Business Input
24,4,202506,1960644.243,1876886.44,Route 001,Belgium,Brussels,1) 0%,0% - 100%,Y,202506081933,24_4_3,Business Input
1,5,202307,1869430.584,1706819.607,HUB 004,Spain,Barcelona,4) 60%,0% - 100%,Y,202506081933,1_5_3,Business Input
2,5,202308,1844246.334,1659863.859,HUB 004,Spain,Barcelona,4) 60%,0% - 100%,Y,202506081933,2_5_3,Business Input
3,5,202309,1749444.407,1483106.741,HUB 004,Spain,Barcelona,4) 60%,0% - 100%,Y,202506081933,3_5_3,Business Input
4,5,202310,2903194.337,1855547.889,HUB 004,Spain,Barcelona,4) 60%,0% - 100%,Y,202506081933,4_5_3,Business Input
5,5,202311,2897531.952,1740557.016,HUB 004,Spain,Barcelona,4) 60%,0% - 100%,Y,202506081933,5_5_3,Business Input
6,5,202312,3432785.75,1834171.013,HUB 004,Spain,Barcelona,4) 60%,0% - 100%,Y,202506081933,6_5_3,Business Input
7,5,202401,1827475.751,1628595.298,HUB 004,Spain,Barcelona,4) 60%,0% - 100%,Y,202506081933,7_5_3,Business Input
8,5,202402,1825996.954,1625838.098,HUB 004,Spain,Barcelona,4) 60%,0% - 100%,Y,202506081933,8_5_3,Business Input
9,5,202403,1821999.638,1618385.147,HUB 004,Spain,Barcelona,4) 60%,0% - 100%,Y,202506081933,9_5_3,Business Input
10,5,202404,2960823.765,1962997.305,HUB 004,Spain,Barcelona,4) 60%,0% - 100%,Y,202506081933,10_5_3,Business Input
11,5,202405,3947144.261,1445191.552,HUB 004,Spain,Barcelona,4) 60%,0% - 100%,Y,202506081933,11_5_3,Business Input
12,5,202406,2871718.694,1744526.126,HUB 004,Spain,Barcelona,4) 60%,0% - 100%,Y,202506081933,12_5_3,Business Input
13,5,202407,1874984.203,1717174.267,HUB 004,Spain,Barcelona,4) 60%,0% - 100%,Y,202506081933,13_5_3,Business Input
14,5,202408,1831592.734,1636271.365,HUB 004,Spain,Barcelona,4) 60%,0% - 100%,Y,202506081933,14_5_3,Business Input
15,5,202409,1715099.914,1419071.824,HUB 004,Spain,Barcelona,4) 60%,0% - 100%,Y,202506081933,15_5_3,Business Input
16,5,202410,1852318.939,1674915.14,HUB 004,Spain,Barcelona,4) 60%,0% - 100%,Y,202506081933,16_5_3,Business Input
17,5,202411,1981247.257,1680088.181,HUB 004,Spain,Barcelona,4) 60%,0% - 100%,Y,202506081933,17_5_3,Business Input
18,5,202412,3303763.59,1832679.378,HUB 004,Spain,Barcelona,4) 60%,0% - 100%,Y,202506081933,18_5_3,Business Input
19,5,202501,3696211.614,1555407.098,HUB 004,Spain,Barcelona,4) 60%,0% - 100%,Y,202506081933,19_5_3,Business Input
20,5,202502,4699888.082,1648037.979,HUB 004,Spain,Barcelona,4) 60%,0% - 100%,Y,202506081933,20_5_3,Business Input
21,5,202503,4756549.698,1753682.919,HUB 004,Spain,Barcelona,4) 60%,0% - 100%,Y,202506081933,21_5_3,Business Input
22,5,202504,4746506.297,1734957.112,HUB 004,Spain,Barcelona,4) 60%,0% - 100%,Y,202506081933,22_5_3,Business Input
23,5,202505,5245969.303,1826164.535,HUB 004,Spain,Barcelona,4) 60%,0% - 100%,Y,202506081933,23_5_3,Business Input
24,5,202506,5154822.996,1876886.44,HUB 004,Spain,Barcelona,4) 60%,0% - 100%,Y,202506081933,24_5_3,Business Input
1,6,202307,1869430.584,1706819.607,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081933,1_6_3,Business Input
2,6,202308,1844246.334,1659863.859,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081933,2_6_3,Business Input
3,6,202309,1749444.407,1483106.741,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081933,3_6_3,Business Input
4,6,202310,2903194.337,1855547.889,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081933,4_6_3,Business Input
5,6,202311,2888196.647,1740557.016,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081933,5_6_3,Business Input
6,6,202312,3796769.34,1834171.013,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081933,6_6_3,Business Input
7,6,202401,1827475.751,1628595.298,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081933,7_6_3,Business Input
8,6,202402,1825996.954,1625838.098,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081933,8_6_3,Business Input
9,6,202403,1821999.638,1618385.147,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081933,9_6_3,Business Input
10,6,202404,2960823.765,1962997.305,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081933,10_6_3,Business Input
11,6,202405,4830774.4,1445191.552,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081933,11_6_3,Business Input
12,6,202406,3545393.381,1744526.126,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081933,12_6_3,Business Input
13,6,202407,1874984.203,1717174.267,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081933,13_6_3,Business Input
14,6,202408,1831592.734,1636271.365,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081933,14_6_3,Business Input
15,6,202409,1715099.914,1419071.824,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081933,15_6_3,Business Input
16,6,202410,1852318.939,1674915.14,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081933,16_6_3,Business Input
17,6,202411,1999269.23,1680088.181,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081933,17_6_3,Business Input
18,6,202412,3569157.23,1832679.378,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081933,18_6_3,Business Input
19,6,202501,3696211.614,1555407.098,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081933,19_6_3,Business Input
20,6,202502,4699888.082,1648037.979,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081933,20_6_3,Business Input
21,6,202503,4756549.698,1753682.919,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081933,21_6_3,Business Input
22,6,202504,4746506.297,1734957.112,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081933,22_6_3,Business Input
23,6,202505,5637747.399,1826164.535,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081933,23_6_3,Business Input
24,6,202506,5607815.239,1876886.44,HUB 009,Spain,Barcelona,9) 160%,0% - 200%,Y,202506081933,24_6_3,Business Input
1,7,202307,1869430.584,1706819.607,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,1_7_3,Business Input
2,7,202308,1844246.334,1659863.859,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,2_7_3,Business Input
3,7,202309,1749444.407,1483106.741,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,3_7_3,Business Input
4,7,202310,1949199.523,1855547.889,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,4_7_3,Business Input
5,7,202311,3007761.902,1740557.016,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,5_7_3,Business Input
6,7,202312,1937734.247,1834171.013,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,6_7_3,Business Input
7,7,202401,1827475.751,1628595.298,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,7_7_3,Business Input
8,7,202402,1825996.954,1625838.098,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,8_7_3,Business Input
9,7,202403,1821999.638,1618385.147,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,9_7_3,Business Input
10,7,202404,2006828.952,1962997.305,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,10_7_3,Business Input
11,7,202405,2457716.279,1445191.552,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,11_7_3,Business Input
12,7,202406,2834669.982,1744526.126,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,12_7_3,Business Input
13,7,202407,1874984.203,1717174.267,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,13_7_3,Business Input
14,7,202408,1831592.734,1636271.365,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,14_7_3,Business Input
15,7,202409,1715099.914,1419071.824,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,15_7_3,Business Input
16,7,202410,1852318.939,1674915.14,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,16_7_3,Business Input
17,7,202411,2738170.11,1680088.181,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,17_7_3,Business Input
18,7,202412,2860897.269,1832679.378,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,18_7_3,Business Input
19,7,202501,1788221.986,1555407.098,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,19_7_3,Business Input
20,7,202502,1837903.64,1648037.979,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,20_7_3,Business Input
21,7,202503,1894565.256,1753682.919,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,21_7_3,Business Input
22,7,202504,1884521.855,1734957.112,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,22_7_3,Business Input
23,7,202505,3079390.981,1826164.535,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,23_7_3,Business Input
24,7,202506,3178690.053,1876886.44,Route 008,Belgium,Brussels,8) 140%,0% - 200%,Y,202506081933,24_7_3,Business Input
1,8,202307,1869430.584,1706819.607,HUB 002,Spain,Barcelona,2) 20%,0% - 100%,Y,202506081933,1_8_3,Business Input
2,8,202308,1844246.334,1659863.859,HUB 002,Spain,Barcelona,2) 20%,0% - 100%,Y,202506081933,2_8_3,Business Input
3,8,202309,1749444.407,1483106.741,HUB 002,Spain,Barcelona,2) 20%,0% - 100%,Y,202506081933,3_8_3,Business Input
4,8,202310,2903194.337,1855547.889,HUB 002,Spain,Barcelona,2) 20%,0% - 100%,Y,202506081933,4_8_3,Business Input
5,8,202311,2878861.342,1740557.016,HUB 002,Spain,Barcelona,2) 20%,0% - 100%,Y,202506081933,5_8_3,Business Input
6,8,202312,2960590.821,1834171.013,HUB 002,Spain,Barcelona,2) 20%,0% - 100%,Y,202506081933,6_8_3,Business Input
7,8,202401,1827475.751,1628595.298,HUB 002,Spain,Barcelona,2) 20%,0% - 100%,Y,202506081933,7_8_3,Business Input
8,8,202402,1825996.954,1625838.098,HUB 002,Spain,Barcelona,2) 20%,0% - 100%,Y,202506081933,8_8_3,Business Input
9,8,202403,1821999.638,1618385.147,HUB 002,Spain,Barcelona,2) 20%,0% - 100%,Y,202506081933,9_8_3,Business Input
10,8,202404,2960823.765,1962997.305,HUB 002,Spain,Barcelona,2) 20%,0% - 100%,Y,202506081933,10_8_3,Business Input
11,8,202405,3660352.023,1445191.552,HUB 002,Spain,Barcelona,2) 20%,0% - 100%,Y,202506081933,11_8_3,Business Input
12,8,202406,2899788.472,1744526.126,HUB 002,Spain,Barcelona,2) 20%,0% - 100%,Y,202506081933,12_8_3,Business Input
13,8,202407,1874984.203,1717174.267,HUB 002,Spain,Barcelona,2) 20%,0% - 100%,Y,202506081933,13_8_3,Business Input
14,8,202408,1831592.734,1636271.365,HUB 002,Spain,Barcelona,2) 20%,0% - 100%,Y,202506081933,14_8_3,Business Input
15,8,202409,1715099.914,1419071.824,HUB 002,Spain,Barcelona,2) 20%,0% - 100%,Y,202506081933,15_8_3,Business Input
16,8,202410,1852318.939,1674915.14,HUB 002,Spain,Barcelona,2) 20%,0% - 100%,Y,202506081933,16_8_3,Business Input
17,8,202411,1945203.312,1680088.181,HUB 002,Spain,Barcelona,2) 20%,0% - 100%,Y,202506081933,17_8_3,Business Input
18,8,202412,3028540.555,1832679.378,HUB 002,Spain,Barcelona,2) 20%,0% - 100%,Y,202506081933,18_8_3,Business Input
19,8,202501,3696211.614,1555407.098,HUB 002,Spain,Barcelona,2) 20%,0% - 100%,Y,202506081933,19_8_3,Business Input
20,8,202502,4699888.082,1648037.979,HUB 002,Spain,Barcelona,2) 20%,0% - 100%,Y,202506081933,20_8_3,Business Input
21,8,202503,4756549.698,1753682.919,HUB 002,Spain,Barcelona,2) 20%,0% - 100%,Y,202506081933,21_8_3,Business Input
22,8,202504,4746506.297,1734957.112,HUB 002,Spain,Barcelona,2) 20%,0% - 100%,Y,202506081933,22_8_3,Business Input
23,8,202505,4815013.398,1826164.535,HUB 002,Spain,Barcelona,2) 20%,0% - 100%,Y,202506081933,23_8_3,Business Input
24,8,202506,4842761.673,1876886.44,HUB 002,Spain,Barcelona,2) 20%,0% - 100%,Y,202506081933,24_8_3,Business Input
1,9,202307,1869430.584,1706819.607,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,1_9_3,Business Input
2,9,202308,1844246.334,1659863.859,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,2_9_3,Business Input
3,9,202309,1749444.407,1483106.741,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,3_9_3,Business Input
4,9,202310,1949199.523,1855547.889,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,4_9_3,Business Input
5,9,202311,2438308.3,1740557.016,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,5_9_3,Business Input
6,9,202312,2183669.106,1834171.013,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,6_9_3,Business Input
7,9,202401,1827475.751,1628595.298,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,7_9_3,Business Input
8,9,202402,1825996.954,1625838.098,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,8_9_3,Business Input
9,9,202403,1821999.638,1618385.147,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,9_9_3,Business Input
10,9,202404,2006828.952,1962997.305,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,10_9_3,Business Input
11,9,202405,2023652.351,1445191.552,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,11_9_3,Business Input
12,9,202406,2460406.267,1744526.126,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,12_9_3,Business Input
13,9,202407,1874984.203,1717174.267,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,13_9_3,Business Input
14,9,202408,1831592.734,1636271.365,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,14_9_3,Business Input
15,9,202409,1715099.914,1419071.824,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,15_9_3,Business Input
16,9,202410,1852318.939,1674915.14,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,16_9_3,Business Input
17,9,202411,2026302.189,1680088.181,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,17_9_3,Business Input
18,9,202412,1986081.194,1832679.378,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,18_9_3,Business Input
19,9,202501,1788221.986,1555407.098,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,19_9_3,Business Input
20,9,202502,1837903.64,1648037.979,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,20_9_3,Business Input
21,9,202503,1894565.256,1753682.919,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,21_9_3,Business Input
22,9,202504,1884521.855,1734957.112,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,22_9_3,Business Input
23,9,202505,2619051.719,1826164.535,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,23_9_3,Business Input
24,9,202506,1970710.737,1876886.44,Route 005,Belgium,Brussels,5) 80%,0% - 100%,Y,202506081933,24_9_3,Business Input
1,10,202307,1869430.584,1706819.607,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Y,202506081933,1_10_3,Business Input
2,10,202308,1844246.334,1659863.859,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Y,202506081933,2_10_3,Business Input
3,10,202309,1749444.407,1483106.741,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Y,202506081933,3_10_3,Business Input
4,10,202310,1949199.523,1855547.889,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Y,202506081933,4_10_3,Business Input
5,10,202311,2540996.655,1740557.016,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Y,202506081933,5_10_3,Business Input
6,10,202312,2754237.977,1834171.013,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Y,202506081933,6_10_3,Business Input
7,10,202401,1827475.751,1628595.298,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Y,202506081933,7_10_3,Business Input
8,10,202402,1825996.954,1625838.098,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Y,202506081933,8_10_3,Business Input
9,10,202403,1821999.638,1618385.147,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Y,202506081933,9_10_3,Business Input
10,10,202404,2006828.952,1962997.305,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Y,202506081933,10_10_3,Business Input
11,10,202405,2791015.366,1445191.552,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Y,202506081933,11_10_3,Business Input
12,10,202406,2722390.867,1744526.126,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Y,202506081933,12_10_3,Business Input
13,10,202407,1874984.203,1717174.267,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Y,202506081933,13_10_3,Business Input
14,10,202408,1831592.734,1636271.365,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Y,202506081933,14_10_3,Business Input
15,10,202409,1715099.914,1419071.824,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Y,202506081933,15_10_3,Business Input
16,10,202410,1852318.939,1674915.14,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Y,202506081933,16_10_3,Business Input
17,10,202411,3161686.469,1680088.181,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Y,202506081933,17_10_3,Business Input
18,10,202412,2870726.663,1832679.378,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Y,202506081933,18_10_3,Business Input
19,10,202501,1788221.986,1555407.098,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Y,202506081933,19_10_3,Business Input
20,10,202502,1837903.64,1648037.979,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Y,202506081933,20_10_3,Business Input
21,10,202503,1894565.256,1753682.919,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Y,202506081933,21_10_3,Business Input
22,10,202504,1884521.855,1734957.112,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Y,202506081933,22_10_3,Business Input
23,10,202505,3079390.981,1826164.535,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Y,202506081933,23_10_3,Business Input
24,10,202506,2564633.901,1876886.44,Route 009,Belgium,Brussels,9) 160%,0% - 200%,Y,202506081933,24_10_3,Business Input
1,11,202307,1869430.584,1706819.607,HUB 006,Spain,Barcelona,6) 100%,0% - 200%,Y,202506081933,1_11_3,Business Input
2,11,202308,1844246.334,1659863.859,HUB 006,Spain,Barcelona,6) 100%,0% - 200%,Y,202506081933,2_11_3,Business Input
3,11,202309,1749444.407,1483106.741,HUB 006,Spain,Barcelona,6) 100%,0% - 200%,Y,202506081933,3_11_3,Business Input
4,11,202310,2903194.337,1855547.889,HUB 006,Spain,Barcelona,6) 100%,0% - 200%,Y,202506081933,4_11_3,Business Input
5,11,202311,2897531.952,1740557.016,HUB 006,Spain,Barcelona,6) 100%,0% - 200%,Y,202506081933,5_11_3,Business Input
6,11,202312,3698395.397,1834171.013,HUB 006,Spain,Barcelona,6) 100%,0% - 200%,Y,202506081933,6_11_3,Business Input
7,11,202401,1827475.751,1628595.298,HUB 006,Spain,Barcelona,6) 100%,0% - 200%,Y,202506081933,7_11_3,Business Input
8,11,202402,1825996.954,1625838.098,HUB 006,Spain,Barcelona,6) 100%,0% - 200%,Y,202506081933,8_11_3,Business Input
9,11,202403,1821999.638,1618385.147,HUB 006,Spain,Barcelona,6) 100%,0% - 200%,Y,202506081933,9_11_3,Business Input
10,11,202404,2960823.765,1962997.305,HUB 006,Spain,Barcelona,6) 100%,0% - 200%,Y,202506081933,10_11_3,Business Input
11,11,202405,3931641.978,1445191.552,HUB 006,Spain,Barcelona,6) 100%,0% - 200%,Y,202506081933,11_11_3,Business Input
12,11,202406,2871718.694,1744526.126,HUB 006,Spain,Barcelona,6) 100%,0% - 200%,Y,202506081933,12_11_3,Business Input
13,11,202407,1874984.203,1717174.267,HUB 006,Spain,Barcelona,6) 100%,0% - 200%,Y,202506081933,13_11_3,Business Input
14,11,202408,1831592.734,1636271.365,HUB 006,Spain,Barcelona,6) 100%,0% - 200%,Y,202506081933,14_11_3,Business Input
15,11,202409,1715099.914,1419071.824,HUB 006,Spain,Barcelona,6) 100%,0% - 200%,Y,202506081933,15_11_3,Business Input
